time,seconds_elapsed,z,y,x
1750506128124133400,0.12313330078125,0.0031624999828636646,-0.0017874999903142452,0.06173750013113022
1750506128133737700,0.13273779296875,0.006874999962747097,-0.011549999937415123,0.06544999778270721
1750506128143342300,0.14234228515625,0.011687500402331352,-0.028599999845027924,0.05926249921321869
1750506128152946700,0.15194677734375,0.015399999916553497,-0.028599999845027924,0.055687498301267624
1750506128162551300,0.16155126953125,0.011687500402331352,-0.0005499999970197678,0.05816249921917915
1750506128172156000,0.171156005859375,-0.0005499999970197678,0.05073750019073486,0.06544999778270721
1750506128181760500,0.180760498046875,-0.013887500390410423,0.08002500236034393,0.07644999772310257
1750506128191365000,0.190365234375,-0.02488750033080578,0.08002500236034393,0.07273750007152557
1750506128200969700,0.1999697265625,-0.040837500244379044,0.0752125009894371,0.0471624992787838
1750506128210574300,0.20957421875,-0.06888750195503235,0.0752125009894371,-0.0005499999970197678
1750506128220179000,0.219178955078125,-0.08607500046491623,0.05197500064969063,-0.06283749639987946
1750506128229783600,0.228783447265625,-0.05912499874830246,0.03616249933838844,-0.1313125044107437
1750506128239388200,0.23838818359375,-0.040837500244379044,0.03973750025033951,-0.18617500364780426
1750506128248992500,0.247992431640625,-0.05664999783039093,0.005499999970197678,-0.20212499797344208
1750506128258597000,0.25759716796875,-0.07741250097751617,-0.036024998873472214,-0.18617500364780426
1750506128268202000,0.267201904296875,-0.0798875018954277,-0.07507500052452087,-0.16060000658035278
1750506128277806300,0.276806396484375,-0.07012499868869781,-0.12264999747276306,-0.13983750343322754
1750506128287411000,0.286410888671875,-0.07259999960660934,-0.14836250245571136,-0.1313125044107437
1750506128297015600,0.296015625,-0.09459999948740005,-0.1434125006198883,-0.1288374960422516
1750506128306620200,0.3056201171875,-0.12264999747276306,-0.1093124970793724,-0.12636250257492065
1750506128316224800,0.315224853515625,-0.13488750159740448,-0.03959999978542328,-0.1153625026345253
1750506128325829400,0.324829345703125,-0.11659999936819077,0.06792499870061874,-0.0798875018954277
1750506128335433700,0.334433837890625,-0.07631249725818634,0.17544999718666077,-0.018837500363588333
1750506128345038600,0.34403857421875,-0.03231250122189522,0.24502499401569366,0.0471624992787838
1750506128354643200,0.353643310546875,0.004399999976158142,0.30607500672340393,0.09116250276565552
1750506128364247800,0.363247802734375,0.03616249933838844,0.3550249934196472,0.08992499858140945
1750506128373852200,0.37285205078125,0.06063750013709068,0.36959999799728394,0.060499999672174454
1750506128383456800,0.382456787109375,0.07039999961853027,0.3110249936580658,0.015399999916553497
1750506128393061400,0.392061279296875,0.05692499876022339,0.20350000262260437,-0.03712499886751175
1750506128402666000,0.401666015625,0.028875000774860382,0.10326249897480011,-0.08855000138282776
1750506128412270600,0.4112705078125,0.0006874999962747097,0.014162499457597733,-0.13241249322891235
1750506128421875200,0.420875244140625,-0.006599999964237213,-0.058024998754262924,-0.15565000474452972
1750506128431479800,0.430479736328125,0.0056374999694526196,-0.1116499975323677,-0.16541250050067902
1750506128441084400,0.44008447265625,0.023924998939037323,-0.133650004863739,-0.16060000658035278
1750506128450689000,0.44968896484375,0.04221250116825104,-0.11288750171661377,-0.14464999735355377
1750506128460293600,0.459293701171875,0.06297499686479568,-0.01759999990463257,-0.12636250257492065
1750506128469898200,0.468898193359375,0.08373750001192093,0.1106875017285347,-0.11055000126361847
1750506128479502600,0.478502685546875,0.09239999949932098,0.19978749752044678,-0.09212499856948853
1750506128489107200,0.488107177734375,0.09721250087022781,0.1985500007867813,-0.07507500052452087
1750506128498711800,0.4977119140625,0.09597499668598175,0.09721250087022781,-0.0798875018954277
1750506128508316400,0.50731640625,0.08016250282526016,-0.020075000822544098,-0.12388750165700912
1750506128517921000,0.516921142578125,0.05321250110864639,-0.1251250058412552,-0.19359999895095825
1750506128527525600,0.526525634765625,0.03616249933838844,-0.20817500352859497,-0.28146249055862427
1750506128537130000,0.5361298828125,0.03739999979734421,-0.2046000063419342,-0.3377000093460083
1750506128546734800,0.54573486328125,0.04592499881982803,-0.24365000426769257,-0.33646249771118164
1750506128556339500,0.55533935546875,0.04839999973773956,-0.3011249899864197,-0.2961750030517578
1750506128565944000,0.564944091796875,0.03368749842047691,-0.319412499666214,-0.22783750295639038
1750506128575548700,0.574548583984375,0.018975000828504562,-0.3377000093460083,-0.15331250429153442
1750506128585153300,0.5841533203125,0.009212499484419823,-0.3377000093460083,-0.08112499862909317
1750506128594758000,0.5937578125,0.0031624999828636646,-0.3499374985694885,-0.026124998927116394
1750506128604362500,0.603362548828125,-0.004124999977648258,-0.36217498779296875,-0.0017874999903142452
1750506128613966800,0.612966796875,-0.012787500396370888,-0.3231250047683716,-0.010312499478459358
1750506128623571500,0.622571533203125,-0.015124999918043613,-0.2778874933719635,-0.040837500244379044
1750506128633176000,0.632176025390625,-0.0017874999903142452,-0.2619374990463257,-0.08607500046491623
1750506128642781000,0.641781005859375,0.028875000774860382,-0.2644124925136566,-0.1434125006198883
1750506128652385300,0.65138525390625,0.06544999778270721,-0.2241249978542328,-0.19965000450611115
1750506128661990000,0.660989990234375,0.08744999766349792,-0.18741250038146973,-0.22536249458789825
1750506128671594500,0.670594482421875,0.06173750013113022,-0.23141250014305115,-0.2424124926328659
1750506128681199000,0.68019921875,0.031212499365210533,-0.21559999883174896,-0.255887508392334
1750506128690803700,0.6898037109375,-0.005362499970942736,-0.19112500548362732,-0.260699987411499
1750506128700408300,0.699408203125,-0.04936249926686287,-0.19483749568462372,-0.2521750032901764
1750506128710013000,0.709012939453125,-0.0798875018954277,-0.2106499969959259,-0.2387000024318695
1750506128719617500,0.718617431640625,-0.08112499862909317,-0.22659999132156372,-0.2546499967575073
1750506128729222100,0.72822216796875,-0.08841250091791153,-0.19483749568462372,-0.2704625129699707
1750506128738826800,0.73782666015625,-0.07741250097751617,-0.16431249678134918,-0.25093749165534973
1750506128748431000,0.74743115234375,-0.021312499418854713,-0.12031249701976776,-0.21683749556541443
1750506128758036000,0.757035888671875,0.06668750196695328,-0.0518375001847744,-0.1691250056028366
1750506128767640300,0.766640380859375,0.15344999730587006,-0.06902500241994858,-0.1116499975323677
1750506128777245200,0.7762451171875,0.2194499969482422,-0.13612499833106995,-0.045787498354911804
1750506128786849800,0.785849853515625,0.2560249865055084,-0.2204124927520752,-0.0030249999836087227
1750506128796454400,0.795454345703125,0.23045000433921814,-0.20212499797344208,-0.010312499478459358
1750506128806059000,0.80505908203125,0.14726249873638153,-0.21312500536441803,-0.03355000168085098
1750506128815663600,0.81466357421875,0.08249999582767487,-0.1886499971151352,-0.10436250269412994
1750506128825268000,0.82426806640625,0.07163749635219574,-0.08978749811649323,-0.20941250026226044
1750506128834872800,0.833872802734375,0.08139999955892563,-0.05431250110268593,-0.30841249227523804
1750506128844477400,0.8434775390625,0.06792499870061874,-0.05678749829530716,-0.37193748354911804
1750506128854082000,0.85308203125,0.05321250110864639,-0.05431250110268593,-0.39393749833106995
1750506128863686700,0.862686767578125,0.07397499680519104,-0.06655000150203705,-0.391462504863739
1750506128873291300,0.872291259765625,0.10449999570846558,-0.0030249999836087227,-0.3634124994277954
1750506128882896000,0.881895751953125,0.1069749966263771,0.10821250081062317,-0.29493749141693115
1750506128892500500,0.89150048828125,0.10339999943971634,0.2670249938964844,-0.18136249482631683
1750506128902104800,0.901104736328125,0.05816249921917915,0.37331250309944153,-0.03478749841451645
1750506128911709400,0.91070947265625,0.004399999976158142,0.3573625087738037,0.09597499668598175
1750506128921314000,0.92031396484375,-0.022549999877810478,0.23649999499320984,0.15702499449253082
1750506128930918700,0.929918701171875,-0.021312499418854713,0.10821250081062317,0.116737499833107
1750506128940523300,0.939523193359375,-0.018837500363588333,0.029975000768899918,0.010449999943375587
1750506128950127900,0.9491279296875,-0.03464999794960022,-0.0030249999836087227,-0.08483749628067017
1750506128959732500,0.958732421875,-0.053075000643730164,-0.009074999950826168,-0.1153625026345253
1750506128969337000,0.968337158203125,-0.07383749634027481,-0.04702499881386757,-0.09707500040531158
1750506128978941700,0.977941650390625,-0.11783749610185623,-0.0798875018954277,-0.06283749639987946
1750506128988546300,0.98754638671875,-0.12388750165700912,-0.07012499868869781,-0.06778749823570251
1750506128998151000,0.99715087890625,-0.1190750002861023,-0.014024999924004078,-0.08236250281333923
1750506129007755500,1.006755615234375,-0.10436250269412994,0.05816249921917915,-0.08236250281333923
1750506129017360100,1.016360107421875,-0.10064999759197235,0.13144999742507935,-0.05431250110268593
1750506129026964500,1.025964599609375,-0.03231250122189522,0.1106875017285347,-0.021312499418854713
1750506129036569000,1.035569091796875,0.05816249921917915,0.0812624990940094,-0.0017874999903142452
1750506129046173700,1.045173583984375,0.09844999760389328,0.028737500309944153,-0.02983750030398369
1750506129055778600,1.054778564453125,0.09473749995231628,-0.009074999950826168,-0.1190750002861023
1750506129065383000,1.0643828125,0.0789249986410141,-0.01759999990463257,-0.22288750112056732
1750506129074987500,1.073987548828125,0.06544999778270721,0.014162499457597733,-0.27293750643730164
1750506129084592000,1.083592041015625,0.05197500064969063,0.04592499881982803,-0.24488750100135803
1750506129094196700,1.09319677734375,0.022687500342726707,0.015399999916553497,-0.17159999907016754
1750506129103801300,1.10280126953125,-0.050599999725818634,-0.08978749811649323,-0.10312499850988388
1750506129113406000,1.112406005859375,-0.06407500058412552,-0.14231249690055847,-0.07259999960660934
1750506129123010600,1.122010498046875,-0.02736249938607216,-0.14588749408721924,-0.08855000138282776
1750506129132615200,1.131615234375,0.012924999929964542,-0.06902500241994858,-0.11659999936819077
1750506129142219800,1.1412197265625,0.03863750025629997,0.022687500342726707,-0.1373624950647354
1750506129151824400,1.150824462890625,0.06297499686479568,0.11550000309944153,-0.15812499821186066
1750506129161428700,1.1604287109375,0.08249999582767487,0.21931250393390656,-0.15936249494552612
1750506129171033300,1.170033447265625,0.09116250276565552,0.22673749923706055,-0.14836250245571136
1750506129180638000,1.179637939453125,0.08016250282526016,0.1447875052690506,-0.13241249322891235
1750506129190242800,1.189242919921875,0.043449997901916504,0.029975000768899918,-0.10807500034570694
1750506129199847200,1.19884716796875,-0.006599999964237213,-0.06655000150203705,-0.07631249725818634
1750506129209451800,1.20845166015625,-0.04688749834895134,-0.10807500034570694,-0.031075000762939453
1750506129219056400,1.218056396484375,-0.06283749639987946,-0.07507500052452087,0.018975000828504562
1750506129228661000,1.227660888671875,-0.04207500070333481,-0.011549999937415123,0.03616249933838844
1750506129238265600,1.237265625,-0.004124999977648258,0.06544999778270721,0.011687500402331352
1750506129247870200,1.2468701171875,0.028875000774860382,0.09473749995231628,-0.036024998873472214
1750506129257474800,1.256474853515625,0.04592499881982803,0.08744999766349792,-0.08855000138282776
1750506129267079400,1.266079345703125,0.04839999973773956,0.08002500236034393,-0.12031249701976776
