time,seconds_elapsed,z,y,x
1750560847143919400,0.05891943359375,7.902000427246094,5.557950496673584,0.7120500206947327
1750560847153524200,0.068524169921875,8.10105037689209,5.613000392913818,0.817050039768219
1750560847163129000,0.078129150390625,8.497950553894043,5.773950099945068,0.7210500240325928
1750560847172734000,0.08773388671875,8.290050506591797,5.884050369262695,0.4939500093460083
1750560847182338800,0.0973388671875,7.912050247192383,5.920050144195557,0.19005000591278076
1750560847191943700,0.106943603515625,7.7749505043029785,5.982000350952148,0.4030500054359436
1750560847201548300,0.11654833984375,7.543050289154053,5.985000133514404,0.6850500106811523
1750560847211153200,0.126153076171875,7.380000114440918,5.862000465393066,0.987000048160553
1750560847220758300,0.13575830078125,7.284000396728516,5.985000133514404,1.0399500131607056
1750560847230363100,0.145363037109375,7.204950332641602,6.211950302124023,0.3570000231266022
1750560847239968000,0.154968017578125,7.327950477600098,6.307950496673584,-0.2689500153064728
1750560847249572600,0.164572509765625,6.9370503425598145,6.358050346374512,-0.6780000329017639
1750560847259177500,0.174177490234375,7.102050304412842,6.334050178527832,-0.7290000319480896
1750560847268782300,0.1837822265625,7.05495023727417,6.475050449371338,-0.45600003004074097
1750560847278387500,0.193387451171875,7.123950481414795,6.475050449371338,-0.3739500045776367
1750560847287992300,0.202992431640625,7.372950553894043,6.343950271606445,-0.25905001163482666
1750560847297597000,0.212596923828125,7.672050476074219,6.346050262451172,-0.9300000667572021
1750560847307201800,0.222201904296875,7.758000373840332,6.103950500488281,-0.208950012922287
1750560847316806700,0.231806640625,7.603050231933594,6.040050506591797,0.28095000982284546
1750560847326411500,0.24141162109375,8.002950668334961,6.211950302124023,0.4510500133037567
1750560847336016400,0.251016357421875,8.06505012512207,6.565950393676758,0.6640500426292419
1750560847345621200,0.260621337890625,7.7149505615234375,6.645000457763672,0.5629500150680542
1750560847355226000,0.27022607421875,7.533000469207764,6.343950271606445,0.6450000405311584
1750560847364830700,0.279830810546875,7.240950107574463,6.403950214385986,1.015950083732605
1750560847374435600,0.289435546875,6.6499505043029785,6.4710001945495605,0.817050039768219
1750560847384040700,0.299040771484375,5.56095027923584,6.23805046081543,0.6160500049591064
1750560847393645600,0.3086455078125,6.049050331115723,6.279000282287598,0.2880000174045563
1750560847403250200,0.318250244140625,6.312000274658203,6.423000335693359,0.3240000009536743
1750560847412855000,0.32785498046875,6.478050231933594,6.3409504890441895,0.2779500186443329
1750560847422460000,0.3374599609375,7.492950439453125,6.082950115203857,0.3960000276565552
1750560847432064800,0.347064697265625,8.36400032043457,6.32895040512085,0.4939500093460083
1750560847441669600,0.356669677734375,8.491050720214844,5.944050312042236,1.0420500040054321
1750560847451274500,0.3662744140625,8.51294994354248,5.920050144195557,1.5520501136779785
1750560847460879400,0.37587939453125,8.452950477600098,6.013050079345703,1.9039500951766968
1750560847470484200,0.385484130859375,8.254050254821777,6.100050449371338,2.056950092315674
1750560847480089000,0.395089111328125,8.343000411987305,6.174000263214111,1.5310500860214233
1750560847489694000,0.40469384765625,8.752050399780273,6.38700008392334,0.7000500559806824
1750560847499298800,0.414298828125,7.830000400543213,6.478050231933594,0.24705001711845398
1750560847508903700,0.423903564453125,6.195000171661377,6.466050148010254,0.2740500271320343
1750560847518508300,0.43350830078125,4.9930500984191895,6.553950309753418,1.0440000295639038
1750560847528113200,0.443113037109375,4.156949996948242,6.705000400543213,1.8870000839233398
1750560847537718000,0.452718017578125,4.6650004386901855,6.753000259399414,2.107950210571289
1750560847547323000,0.462322998046875,6.0610504150390625,6.715050220489502,1.2619500160217285
1750560847556927700,0.471927734375,7.912050247192383,6.2220001220703125,0.44805002212524414
1750560847566532600,0.48153271484375,8.830950736999512,5.680950164794922,0.13905000686645508
1750560847576137500,0.491137451171875,9.370050430297852,5.91795015335083,0.13695000112056732
1750560847585742300,0.500742431640625,8.259000778198242,6.303000450134277,0.37905001640319824
1750560847595347000,0.510346923828125,7.110000133514404,6.115950107574463,0.9340500235557556
1750560847604952000,0.5199521484375,6.7069501876831055,6.0610504150390625,1.0920000076293945
1750560847614556700,0.529556640625,6.904050350189209,6.175950527191162,1.128000020980835
1750560847624161800,0.539161865234375,7.234050273895264,6.23805046081543,1.3410000801086426
1750560847633766700,0.5487666015625,6.966000556945801,6.243000507354736,1.2139500379562378
1750560847643371300,0.558371337890625,6.693000316619873,6.229050159454346,1.0279500484466553
1750560847652976000,0.56797607421875,6.822000503540039,6.135000228881836,1.0230000019073486
1750560847662581000,0.5775810546875,7.215000152587891,6.037050247192383,0.9199500679969788
1750560847672185600,0.587185546875,7.011000156402588,5.92995023727417,0.6349500417709351
1750560847681790700,0.596790771484375,7.240950107574463,5.970000267028809,0.3139500021934509
1750560847691395600,0.6063955078125,7.4569501876831055,6.1210503578186035,-0.25905001163482666
1750560847701000400,0.61600048828125,7.5360002517700195,6.0319504737854,-0.5230500102043152
1750560847710605000,0.62560498046875,7.969050407409668,5.809950351715088,-0.3739500045776367
1750560847720210000,0.6352099609375,8.414999961853027,5.791050434112549,0.24495001137256622
1750560847729814800,0.644814697265625,8.458050727844238,5.7210001945495605,0.7210500240325928
1750560847739419600,0.654419677734375,8.901000022888184,5.520000457763672,0.987000048160553
1750560847749024500,0.6640244140625,9.643050193786621,5.632950305938721,1.1470500230789185
1750560847758629400,0.67362939453125,9.540000915527344,5.805000305175781,0.9769500494003296
1750560847768234200,0.683234130859375,9.298050880432129,5.958000183105469,0.5820000171661377
1750560847777839000,0.692839111328125,8.608050346374512,6.070950508117676,0.4339500069618225
1750560847787444000,0.70244384765625,7.693950176239014,6.085050106048584,0.2760000228881836
1750560847797048800,0.712048828125,6.925050258636475,6.118950366973877,0.2639999985694885
1750560847806653400,0.7216533203125,6.87000036239624,6.163950443267822,0.24000000953674316
1750560847816258300,0.73125830078125,7.342050552368164,6.115950107574463,-0.10395000129938126
1750560847825863200,0.74086328125,7.921050548553467,6.004050254821777,-0.322050005197525
1750560847835468000,0.750468017578125,8.236949920654297,5.962950229644775,-0.05100000277161598
1750560847845073000,0.760072998046875,8.067000389099121,5.953050136566162,0.5149500370025635
1750560847854677500,0.769677490234375,7.6870503425598145,5.922000408172607,0.9340500235557556
1750560847864282600,0.77928271484375,7.533000469207764,5.842950344085693,1.1400001049041748
1750560847873887500,0.788887451171875,7.660050392150879,5.788050174713135,1.1160000562667847
1750560847883492400,0.798492431640625,7.999950408935547,5.83905029296875,0.6690000295639038
1750560847893097200,0.80809716796875,7.987950325012207,5.94195032119751,0.07200000435113907
1750560847902701800,0.817701904296875,7.762950420379639,5.974950313568115,-0.3169500231742859
1750560847912306700,0.827306640625,7.474050521850586,5.994000434875488,-0.4510500133037567
1750560847921911800,0.836911865234375,7.276950359344482,6.021000385284424,-0.2160000056028366
1750560847931516400,0.846516357421875,7.372950553894043,5.934000492095947,0.2659500241279602
1750560847941121300,0.856121337890625,7.579050540924072,5.779050350189209,0.736050009727478
1750560847950726100,0.86572607421875,8.12505054473877,5.64900016784668,1.0519500970840454
1750560847960331000,0.8753310546875,8.476950645446777,5.617950439453125,0.9649500250816345
1750560847969936100,0.88493603515625,8.641950607299805,5.635050296783447,0.6709500551223755
1750560847979540700,0.894540771484375,8.482049942016602,5.713950157165527,0.4050000309944153
1750560847989145600,0.9041455078125,8.06505012512207,5.800050258636475,0.17805001139640808
1750560847998750500,0.91375048828125,7.548000335693359,5.782950401306152,0.19200000166893005
1750560848008355300,0.923355224609375,7.264950275421143,5.800050258636475,0.34095001220703125
1750560848017960200,0.932960205078125,7.383000373840332,5.797950267791748,0.5080500245094299
1750560848027565000,0.94256494140625,7.881000518798828,5.761950492858887,0.6760500073432922
1750560848037169700,0.952169677734375,8.42400074005127,5.833950042724609,0.6330000162124634
1750560848046774500,0.9617744140625,8.568000793457031,5.865000247955322,0.4909500181674957
1750560848056379400,0.97137939453125,8.280000686645508,5.893950462341309,0.36900001764297485
1750560848065984300,0.980984375,7.897050380706787,5.94195032119751,0.4050000309944153
1750560848075589400,0.99058935546875,7.7059502601623535,5.944050312042236,0.42900002002716064
1750560848085194200,1.0001943359375,7.701000213623047,5.938950061798096,0.39795002341270447
1750560848094798800,1.009798828125,7.878000259399414,5.908050060272217,0.28095000982284546
1750560848104403700,1.01940380859375,8.07705020904541,5.896050453186035,0.27105000615119934
1750560848114008600,1.029008544921875,8.074950218200684,5.884050369262695,0.3739500045776367
1750560848123613400,1.038613525390625,7.897050380706787,5.9320502281188965,0.48705002665519714
1750560848133218300,1.04821826171875,7.729950428009033,5.965050220489502,0.5560500025749207
