1000,,0.1298519968986511,-0.0437779985368251,0.0926679968833923,-0.0703999996185302,0.0562375001609325,0.002199999988079,10,0
1001,,0.0347740016877651,-0.0368850007653236,0.2991989850997925,-0.0618750005960464,0.0489500015974044,-0.0026124999858438,10,0
1002,,-0.0571740008890628,-0.0444249995052814,0.3431380093097687,-0.0593999996781349,-0.0012374999932944,0.002199999988079,10,0
1003,,-0.0709410011768341,-0.0482279993593692,0.2827880084514618,-0.0618750005960464,-0.0549999997019767,0.0059124999679625,10,0
1004,,-0.0197570007294416,-0.0563439987599849,0.1883910000324249,-0.0643500015139579,-0.0891000032424926,0.0059124999679625,10,0
1005,,-0.0230999998748302,0.0051589999347925,0.0625300034880638,-0.0679249987006187,-0.0977625027298927,0.0010999999940395,10,0
1006,,-0.0315789990127086,0.039717998355627,0.0545139983296394,-0.0606375001370906,-0.0659999996423721,0.0010999999940395,10,0
1007,,0.0226789992302656,0.0349659994244575,0.0426839999854564,-0.0398750007152557,-0.0305249989032745,0.004674999974668,10,0
1008,,0.0414270013570785,0.0001849999971454,-0.0948960036039352,-0.0276375003159046,-0.0085249999538064,0.0059124999679625,10,0
1009,,0.1285710036754608,-0.0445469990372657,-0.1124230027198791,-0.0336874984204769,0.0122375003993511,0.004674999974668,10,0
1010,,0.1919569969177246,-0.106293000280857,-0.0097909998148679,-0.0423500016331672,0.0207624994218349,-0.0063249999657273,10,0
1011,,0.1842010021209716,-0.1575880050659179,0.0874629989266395,-0.0446874983608722,0.0134749999269843,-0.0233750008046627,10,0
1012,,0.2248120009899139,-0.0918579995632171,0.0892629995942115,-0.0386375002562999,-0.0012374999932944,-0.0416624993085861,10,0
1013,,0.2406170070171356,-0.0271199997514486,-0.0446799993515014,-0.0336874984204769,-0.0024749999865889,-0.05884999781847,10,0
1014,,0.1751949936151504,0.0350349992513656,-0.1020580008625984,-0.0313500016927719,0.0207624994218349,-0.0746624991297721,10,0
1015,,0.1111389994621276,0.0547059997916221,-0.2584230005741119,-0.0373999997973442,0.0342375002801418,-0.0808499976992607,10,0
1016,,0.0587759986519813,0.1198489964008331,-0.5013020038604736,-0.0666875019669532,0.0477125011384487,-0.0820875018835067,10,0
1017,,0.037331998348236,0.0984079986810684,-0.7607330083847046,-0.1241625025868415,0.0672374963760376,-0.0796125009655952,10,0
1018,,0.0251230001449584,0.1171230003237724,-0.7824230194091797,-0.2109249979257583,0.0818125009536743,-0.0759000033140182,10,0
