,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,sample,label
0,0.0838219970464706,0.0147230001166462,-0.2509520053863525,-0.0534874983131885,-0.1123374998569488,0.0299750007688999,0,2
1,0.1119270026683807,0.0302339997142553,-0.2180130034685135,-0.0681999996304512,-0.0879999995231628,0.0226875003427267,0,2
2,0.1248070001602172,0.0711269974708557,0.0142010003328323,-0.0534874983131885,-0.0085249999538064,0.0189750008285045,0,2
3,0.0019239999819546,0.0658430010080337,0.2225939929485321,0.0015124999918043,0.0684750005602836,0.0189750008285045,0,2
4,-0.1642740070819854,0.1083829998970031,0.2610709965229034,0.056512501090765,0.1172875016927719,0.0397375002503395,0,2
5,-0.0892810001969337,0.0522960014641284,0.1782409995794296,0.0845625028014183,0.103812500834465,0.066550001502037,0,2
6,0.0631330013275146,-0.0334689989686012,-0.1566849946975708,0.0710875019431114,0.0402874983847141,0.073974996805191,0,2
7,0.1578830033540725,-0.0254890006035566,-0.3596819937229156,0.0197999998927116,-0.0060499999672174,0.0677874982357025,0,2
8,0.154229998588562,-0.0048070000484585,-0.3837989866733551,-0.0339624993503093,-0.0317624993622303,0.0555500015616416,0,2
9,0.1102889999747276,0.0455989986658096,-0.3206749856472015,-0.0705375000834465,-0.0292875003069639,0.0507375001907348,0,2
10,0.1317780017852783,0.0087010003626346,-0.1421519964933395,-0.0852499976754188,-0.0109999999403953,0.0507375001907348,0,2
11,0.1361960023641586,-0.0395420007407665,-0.1608839929103851,-0.0864875018596649,-0.0037124999798834,0.0434499979019165,0,2
12,-0.0905840024352073,0.0246140006929636,-0.2249480038881302,-0.0987249985337257,0.0097624994814395,0.0434499979019165,0,2
13,-0.321821004152298,0.1885470002889633,-0.1328539997339248,-0.1317249983549118,0.0060499999672174,0.070262499153614,0,2
14,-0.32601198554039,0.1427710056304931,0.0031510000117123,-0.1585374921560287,-0.0170499999076128,0.1117874979972839,0,2
15,-0.2316550016403198,0.073801003396511,0.0590239986777305,-0.1720124930143356,-0.0305249989032745,0.1447875052690506,0,2
16,-0.075384996831417,0.0875969976186752,0.2426880002021789,-0.1645874977111816,-0.0147124994546175,0.172837495803833,0,2
17,0.0839530006051063,0.048199001699686,0.3525159955024719,-0.1292500048875808,-0.0072874999605119,0.1753125041723251,0,2
18,0.1871400028467178,0.0217899996787309,0.1700610071420669,-0.0827749967575073,0.0170499999076128,0.1717374920845031,0,2
19,0.179526001214981,-0.0479299984872341,0.0314120016992092,-0.0437249988317489,0.0695749968290329,0.1618375033140182,0,2
20,0.1186389997601509,-0.037321001291275,-0.0962179973721504,-0.0167750008404254,0.1148125007748603,0.1508374959230423,0,2
21,-0.8298599720001221,0.254925012588501,-0.3595040142536163,-0.0082499999552965,0.1685750037431717,0.1607374995946884,0,2
22,-2.7180581092834477,1.3038649559020996,-0.1967490017414093,-0.0057749999687075,0.2968625128269195,0.3011249899864197,0,2
23,-4.381476879119873,2.0149450302124023,0.0812940001487732,0.0185624994337558,0.3884375095367431,0.6297500133514404,0,2
24,-6.005794048309326,2.7924699783325195,-0.1062140017747879,0.0369874984025955,0.4531999826431274,1.08308744430542,0,2
25,-6.6005940437316895,3.141021013259888,-0.5889710187911987,0.0197999998927116,0.515625,1.6535749435424805,0,2
26,-6.383360862731934,2.493911027908325,-1.6111170053482056,-0.0717749968171119,0.5411999821662903,2.2167749404907227,0,2
27,-7.11405611038208,2.5990428924560547,-2.3722739219665527,-0.2501125037670135,0.6329125165939331,2.726212501525879,0,2
28,-6.487867832183838,1.8628909587860107,-3.288249015808105,-0.4761624932289123,0.6719624996185303,3.263837575912476,0,2
29,-5.182666778564453,0.0660419985651969,-4.322414875030518,-0.7804499864578247,0.7000125050544739,3.6596999168396,0,2
30,-5.193785190582275,-0.3345479965209961,-4.688783168792725,-1.1138875484466553,0.8967750072479248,3.889324903488159,0,2
31,-6.509214878082275,-0.2564519941806793,-4.05968713760376,-1.4144624471664429,1.2168749570846558,4.153187274932861,0,2
32,-5.944356918334961,-0.9049710035324096,-3.0661981105804443,-1.5879875421524048,1.5405499935150146,4.517287254333496,0,2
33,-4.220465183258057,-2.248823881149292,-2.221101999282837,-1.6990875005722046,1.7531249523162842,4.82886266708374,0,2
34,-1.2357269525527954,-3.32779598236084,-1.6705249547958374,-1.820087432861328,1.841125011444092,4.924149990081787,0,2
35,4.057003021240234,-4.558444023132324,-0.4516099989414215,-1.94837498664856,1.7506500482559204,4.715149879455566,0,2
36,8.607032775878906,-5.362151145935059,1.3484070301055908,-2.0741875171661377,1.4172124862670898,4.035900115966797,0,2
37,10.612380027770996,-5.640389919281006,3.640434980392456,-2.148712396621704,0.8882499933242798,3.057312488555908,0,2
38,10.370384216308594,-5.647605895996094,5.2644147872924805,-2.0559000968933105,0.1649999916553497,2.015199899673462,0,2
39,8.633734703063965,-5.0142130851745605,5.4935407638549805,-1.7602750062942505,-0.5619624853134155,1.1356124877929688,0,2
40,7.345436096191406,-4.04018497467041,4.138566970825195,-1.328937530517578,-0.9858750104904176,0.5039374828338623,0,2
41,6.511773109436035,-3.8522660732269287,2.812721967697144,-0.8867374658584595,-0.8820624947547913,0.0654499977827072,0,2
42,6.131837844848633,-4.500271797180176,3.3419740200042725,-0.4736874997615814,-0.4849624931812286,-0.3096500039100647,0,2
43,5.952890872955322,-4.921106815338135,4.304842948913574,-0.0144375003874301,-0.1942874938249588,-0.7017999887466431,0,2
44,5.971889972686768,-4.994174957275391,4.622348785400391,0.4987125098705292,0.0024749999865889,-1.0451375246047974,0,2
45,6.66845178604126,-5.373586177825928,5.178625106811523,0.9861499667167664,0.1868624985218048,-1.3994749784469604,0,2
46,7.677064895629883,-6.211857795715332,5.616655826568604,1.4174875020980835,0.1172875016927719,-1.8941999673843384,0,2
47,9.13973331451416,-7.083762168884277,5.196792125701904,1.6911125183105469,-0.2846249938011169,-2.5673999786376958,0,2
48,9.041667938232422,-7.143154144287109,3.8835771083831783,1.7595875263214111,-0.7477250099182129,-3.355412483215332,0,2
49,6.221414089202881,-6.52243709564209,2.180143117904663,1.710637450218201,-0.9602999687194824,-4.052949905395508,0,2
50,1.8729209899902344,-5.303317070007324,1.389404058456421,1.642300009727478,-0.8112499713897705,-4.4317626953125,0,2
51,-2.2542200088500977,-3.838273048400879,0.9056000113487244,1.6618249416351318,-0.5326749682426453,-4.40728759765625,0,2
52,-6.585454940795898,-1.278594970703125,0.6113560199737549,1.7656375169754028,-0.1440999954938888,-4.002900123596191,0,2
53,-8.025057792663574,1.515192985534668,-0.0874290019273758,1.8951624631881716,0.2296250015497207,-3.1843624114990234,0,2
54,-5.543529987335205,1.985577940940857,-1.4535720348358154,1.9281624555587769,0.5876749753952026,-2.265587568283081,0,2
55,-1.8223860263824463,1.1070430278778076,-1.6983829736709597,1.7619249820709229,0.8307750225067139,-1.6853375434875488,0,2
56,0.4855619966983795,0.0646860003471374,-1.2650909423828125,1.441825032234192,0.6682500243186951,-1.520337462425232,0,2
57,0.3386909961700439,0.07914499938488,-0.9261429905891418,1.01791250705719,0.1209999993443489,-1.538762450218201,0,2
58,-0.414095014333725,0.5154290199279785,-0.6481750011444092,0.6001874804496765,-0.5669124722480774,-1.527762532234192,0,2
59,-0.9130150079727172,0.933624029159546,-1.0518909692764282,0.2813250124454498,-1.1483999490737915,-1.440999984741211,0,2
60,-1.0398080348968506,1.082859992980957,-1.653607964515686,0.0760374963283538,-1.4207874536514282,-1.305425047874451,0,2
61,-1.1268390417099,1.1162630319595337,-2.211577892303467,-0.0155375003814697,-1.3462624549865725,-1.155137538909912,0,2
62,-1.23205304145813,1.0220810174942017,-2.7084789276123047,-0.0107249999418854,-0.988349974155426,-0.9693750143051147,0,2
63,-1.8295730352401731,1.4231079816818235,-2.45750093460083,0.0345125012099742,-0.4471499919891357,-0.7507500052452087,0,2
64,-2.162108898162842,1.676730036735535,-1.8087830543518064,0.0930875018239021,0.0122375003993511,-0.4636499881744385,0,2
65,-1.6434500217437744,1.356847047805786,-1.4733619689941406,0.110275000333786,0.2528625130653381,-0.188787505030632,0,2
66,-0.57743901014328,0.8424559831619263,-1.2310819625854492,0.0270875003188848,0.310337483882904,-0.0017874999903142,0,2
67,0.4510369896888733,0.274520993232727,-0.4100030064582824,-0.1109625026583671,0.2613874971866607,0.066550001502037,0,2
68,0.9762160181999208,-0.2275909930467605,0.4464820027351379,-0.2147749960422516,0.0915749967098236,0.0347874984145164,0,2
69,1.041638970375061,-0.4472540020942688,0.7895039916038513,-0.2635875046253204,-0.107524998486042,-0.0335500016808509,0,2
70,0.4936769902706146,-0.3102659881114959,0.8818730115890503,-0.2685374915599823,-0.2138125002384185,-0.0860750004649162,0,2
71,-0.0983090028166771,-0.058313999325037,1.1138639450073242,-0.2330625057220459,-0.2443374991416931,-0.0715000033378601,0,2
72,-0.5032539963722229,0.0171649996191263,0.674780011177063,-0.1645874977111816,-0.2320999950170517,0.0030249999836087,0,2
73,-0.6295620203018188,0.2094350010156631,0.2825439870357513,-0.1157749965786933,-0.0672374963760376,0.1252624988555908,0,2
74,-0.3403699994087219,0.0854040011763572,0.6149299740791321,-0.0681999996304512,0.2040500044822693,0.2743124961853027,0,2
75,0.2286159992218017,-0.3155109882354736,1.2756500244140625,-0.0094875004142522,0.3884375095367431,0.3818374872207641,0,2
76,0.9446420073509216,-0.6857849955558777,1.7335519790649414,0.0345125012099742,0.3860999941825866,0.4184125065803528,0,2
77,1.5082809925079346,-0.93026202917099,1.729761004447937,0.03575000166893,0.2065249979496002,0.3818374872207641,0,2
78,1.631129026412964,-0.9306960105895996,1.18149995803833,-0.0217249989509582,-0.0439999997615814,0.3011249899864197,0,2
79,1.2494629621505735,-0.6867079734802246,0.985174000263214,-0.1145374998450279,-0.2235749959945678,0.2278375029563903,0,2
80,0.9540619850158693,-0.4989260137081146,0.9090330004692078,-0.1755875051021576,-0.3786749839782715,0.1935999989509582,0,2
81,1.0741230249404907,-0.5536460280418396,0.5963640213012695,-0.2123000025749206,-0.4789125025272369,0.1838375031948089,0,2
82,1.3586809635162354,-0.5833320021629333,0.3685370087623596,-0.2232999950647354,-0.4581499993801117,0.1595000028610229,0,2
83,1.191540002822876,-0.5426309704780579,0.3300220072269439,-0.1830125004053115,-0.3018124997615814,0.1240250021219253,0,2
84,0.8563479781150818,-0.4104189872741699,0.705269992351532,-0.0987249985337257,-0.103812500834465,0.1142624989151954,0,2
85,0.9615060091018676,-0.4516420066356659,0.7883960008621216,0.0015124999918043,-0.0037124999798834,0.1179749965667724,0,2
86,1.160838007926941,-0.4920569956302643,0.4654049873352051,0.0662750005722045,0.0257124993950128,0.0849749967455864,0,2
87,1.1387410163879397,-0.3425059914588928,0.1770109981298446,0.0820875018835067,0.0390499979257583,0.0372624993324279,0,2
88,1.120195984840393,-0.2740339934825897,0.2052450031042099,0.0723249986767768,0.0402874983847141,-0.0017874999903142,0,2
89,1.325292944908142,-0.5123109817504883,0.5617480278015137,0.0662750005722045,0.032999999821186,-0.0482624992728233,0,2
90,1.0915839672088623,-0.5287690162658691,0.6366739869117737,0.1053249984979629,0.0085249999538064,-0.11302500218153,0,2
91,0.3830060064792633,-0.2303130030632019,0.4918299913406372,0.142037495970726,0.0024749999865889,-0.1398375034332275,0,2
92,-0.2097460031509399,0.079254001379013,0.2583059966564178,0.166374996304512,-0.0122375003993511,-0.1055999994277954,0,2
93,-0.2271900027990341,0.1301629990339279,-0.1564870029687881,0.1530375033617019,-0.0452375002205371,-0.0335500016808509,0,2
94,0.250025987625122,0.0402350015938282,-0.4430299997329712,0.0943249985575676,-0.075762502849102,0.0202124994248151,0,2
95,0.8197870254516602,-0.2192659974098205,-0.5176330208778381,0.0259875003248453,-0.0867625027894973,0.0152624994516372,0,2
96,1.1223419904708862,-0.3287220001220703,-0.4132109880447387,-0.0155375003814697,-0.0635249987244606,-0.0360249988734722,0,2
97,1.057953953742981,-0.2470719963312149,-0.1696829944849014,-0.0217249989509582,-0.0072874999605119,-0.1093124970793724,0,2
98,0.5189779996871948,-0.072562001645565,0.1890030056238174,0.0125124994665384,0.0769999995827674,-0.1570249944925308,0,2
99,0.0091279996559023,0.0704789981245994,0.5328249931335449,0.0906125009059906,0.1502874940633773,-0.1483625024557113,0,2
100,-0.0822120010852813,0.0493590012192726,0.120117999613285,-0.0217249989509582,0.0122375003993511,-0.0262624993920326,1,2
101,-0.05927399918437,0.0358420014381408,0.4534029960632324,-0.0131999999284744,0.0109999999403953,-0.016499999910593,1,2
102,0.0478160008788108,-0.0853200033307075,0.5017920136451721,0.0222750008106231,-0.0170499999076128,-0.0115499999374151,1,2
103,0.149056002497673,-0.1354739964008331,0.2382189929485321,0.05884999781847,-0.0342375002801418,-0.0152624994516372,1,2
104,0.1081480011343956,-0.0518900007009506,-0.1008210033178329,0.0698499977588653,-0.0415249988436698,-0.0262624993920326,1,2
105,0.0156060000881552,0.0154290003702044,-0.3108420073986053,0.0503249987959861,-0.0415249988436698,-0.0250249989330768,1,2
