,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,sample,label
0,0.0260540004819631,-0.0634049996733665,-0.3253650069236755,-0.0889625027775764,-0.0280499998480081,0.0071499999612569,0,4
1,0.1461150050163269,-0.0665040016174316,-0.210887998342514,-0.1256749927997589,-0.0219999998807907,0.0010999999940395,0,4
2,0.1327950060367584,-0.0936719998717308,-0.1370719969272613,-0.1476749926805496,-0.0012374999932944,-0.0148499999195337,0,4
3,0.0172620005905628,-0.0453980006277561,-0.1214520037174224,-0.1610125005245208,0.0255750007927417,-0.0270875003188848,0,4
4,-0.1472170054912567,0.091618999838829,-0.0683090016245842,-0.1817750036716461,0.0207624994218349,-0.0185624994337558,0,4
5,-0.2044820040464401,0.0642220005393028,-0.0419839993119239,-0.2001999914646148,0.0122375003993511,0.002199999988079,0,4
6,-0.2830049991607666,0.0642879977822303,0.1672269999980926,-0.2074874937534332,0.0024749999865889,0.0241999998688697,0,4
7,-0.3329089879989624,0.0585229992866516,0.4227299988269806,-0.191674992442131,-0.0232375003397464,0.0536249987781047,0,4
8,-0.330592006444931,0.0321139991283416,0.625823974609375,-0.1427250057458877,-0.0598125010728836,0.0829124972224235,0,4
9,-0.3848569989204407,-0.0050130002200603,0.7267799973487854,-0.0681999996304512,-0.1417624950408935,0.1146750003099441,0,4
10,-0.2181629985570907,-0.0436370000243186,0.5052260160446167,0.0111375004053115,-0.2358125001192093,0.1512500047683715,0,4
11,-0.0515539981424808,-0.0422919988632202,0.2542789876461029,0.055137500166893,-0.3286249935626983,0.1684374958276748,0,4
12,-0.044183000922203,0.0640970021486282,-0.038927000015974,0.0625625029206276,-0.40191251039505,0.1819124966859817,0,4
13,0.1603509932756424,0.0777250006794929,0.120167002081871,0.0270875003188848,-0.4313375055789947,0.195250004529953,0,4
14,0.2170740067958831,0.2461650073528289,0.5947579741477966,-0.004674999974668,-0.3860999941825866,0.1904374957084655,0,4
15,0.0064530000090599,0.3101209998130798,1.6657719612121582,0.0208999998867511,-0.2725250124931335,0.191674992442131,0,4
16,-0.2739560008049011,0.4314590096473694,3.064809083938598,0.1419000029563903,-0.2297624945640564,0.2062499970197677,0,4
17,-0.143654003739357,0.249891996383667,4.408711910247803,0.408237487077713,-0.2272875010967254,0.2527250051498413,0,4
18,0.4249500036239624,-0.0123539995402097,5.718846797943115,0.7968124747276306,-0.2748624980449676,0.2747249901294708,0,4
19,1.2342300415039062,-0.2416269928216934,6.364867210388184,1.29277503490448,-0.2932874858379364,0.2356749922037124,0,4
20,2.408642053604126,-0.5752390027046204,6.192637920379639,1.813212513923645,-0.2700499892234802,0.1231999993324279,0,4
21,4.254999160766602,-0.9762899875640868,5.566874980926514,2.2481250762939453,-0.2297624945640564,-0.1003749966621398,0,4
22,5.509579181671143,-1.131948947906494,4.909882068634033,2.584174871444702,-0.1527625024318695,-0.5132874846458435,0,4
23,4.547604084014893,-0.972337007522583,3.445004940032959,2.8357999324798584,-0.0134749999269843,-1.0092500448226929,0,4
24,2.5931060314178467,-0.853314995765686,2.3855059146881104,2.9628500938415527,0.107524998486042,-1.3330625295639038,0,4
25,0.7929109930992126,-0.5908380150794983,1.4073779582977295,2.9786624908447266,0.0952875018119812,-1.3965874910354614,0,4
26,-0.0473220013082027,-0.517100989818573,0.4051960110664367,2.946899890899658,0.0354750007390975,-1.2780624628067017,0,4
27,0.454908013343811,-0.5923349857330322,-0.3741750121116638,2.87003755569458,-0.0109999999403953,-1.143725037574768,0,4
28,2.0296308994293213,-0.7311859726905823,-0.7930489778518677,2.7637500762939453,-0.0269499998539686,-1.119249939918518,0,4
29,3.4233510494232178,-1.0466639995574951,-1.5944370031356812,2.670799970626831,0.0195249989628791,-1.297587513923645,0,4
30,3.746890068054199,-1.2125489711761477,-2.959197998046875,2.5511748790740967,0.1209999993443489,-1.6201624870300293,0,4
31,3.0894529819488525,-1.3863439559936523,-4.566105842590332,2.284837484359741,0.17586250603199,-1.921975016593933,0,4
32,2.002751111984253,-1.4173630475997925,-5.878246784210205,1.8535000085830688,0.1428624987602234,-2.0893125534057617,0,4
33,0.74481201171875,-1.4405640363693235,-6.751105785369873,1.350250005722046,0.1490499973297119,-2.125887393951416,0,4
34,-0.3236370086669922,-1.4819890260696411,-7.669933795928955,0.8016250133514404,0.2235749959945678,-2.0477874279022217,0,4
35,-1.101449966430664,-1.4970790147781372,-8.550539016723633,0.1834249943494796,0.4153875112533569,-1.8865000009536743,0,4
36,-0.6759840250015259,-1.6037989854812622,-8.893681526184082,-0.4873000085353851,0.6010124683380127,-1.6946874856948853,0,4
37,1.288790941238403,-1.5942399501800537,-7.7970452308654785,-1.1603624820709229,0.5411999821662903,-1.6421624422073364,0,4
38,2.407335042953491,-1.4944939613342283,-6.034811973571777,-1.6759874820709229,0.2846249938011169,-1.848687529563904,0,4
